P2 Q6 xi delF
2.310000000000000000e+02 2.000000000000000000e+00 2.555366269165246784e-01 8.536809228577268982e-02
2.320000000000000000e+02 2.000000000000000000e+00 2.572402044293015111e-01 8.524473153577361018e-02
2.330000000000000000e+02 2.000000000000000000e+00 2.589437819420783438e-01 8.619506201076987395e-02
2.340000000000000000e+02 2.000000000000000000e+00 2.606473594548551764e-01 8.733303663577274278e-02
2.350000000000000000e+02 2.000000000000000000e+00 2.623509369676320091e-01 8.801774538577333828e-02
2.360000000000000000e+02 2.000000000000000000e+00 2.640545144804088418e-01 8.807953893577291637e-02
2.370000000000000000e+02 2.000000000000000000e+00 2.657580919931856744e-01 9.049367486077031231e-02
2.380000000000000000e+02 2.000000000000000000e+00 2.674616695059625071e-01 9.109350236077418117e-02
2.390000000000000000e+02 2.000000000000000000e+00 2.691652470187393398e-01 9.039521261077254621e-02
2.400000000000000000e+02 2.000000000000000000e+00 2.708688245315161724e-01 9.114714731077100396e-02
2.410000000000000000e+02 2.000000000000000000e+00 2.725724020442930051e-01 9.326170901077190933e-02
2.420000000000000000e+02 2.000000000000000000e+00 2.742759795570698378e-01 9.226939061077032989e-02
2.430000000000000000e+02 2.000000000000000000e+00 2.759795570698466705e-01 9.278920338577023585e-02
2.440000000000000000e+02 2.000000000000000000e+00 2.776831345826235031e-01 9.418091636077008388e-02
2.450000000000000000e+02 2.000000000000000000e+00 2.793867120954003358e-01 9.395977241077346775e-02
2.460000000000000000e+02 2.000000000000000000e+00 2.810902896081771685e-01 9.444959381077211447e-02
2.470000000000000000e+02 2.000000000000000000e+00 2.827938671209540011e-01 9.433472118577412857e-02
2.480000000000000000e+02 2.000000000000000000e+00 2.844974446337308338e-01 9.394924713577168518e-02
2.490000000000000000e+02 2.000000000000000000e+00 2.862010221465076665e-01 9.633610788576874029e-02
2.500000000000000000e+02 2.000000000000000000e+00 2.879045996592844991e-01 9.621003093577229492e-02
2.510000000000000000e+02 2.000000000000000000e+00 2.896081771720613318e-01 9.642257358576955539e-02
2.520000000000000000e+02 2.000000000000000000e+00 2.913117546848381645e-01 9.677002083576979885e-02
2.530000000000000000e+02 2.000000000000000000e+00 2.930153321976149972e-01 9.830433431077167938e-02
2.540000000000000000e+02 2.000000000000000000e+00 2.947189097103918298e-01 9.737064056076860652e-02
2.550000000000000000e+02 2.000000000000000000e+00 2.964224872231686625e-01 9.793289396077042852e-02
2.560000000000000000e+02 2.000000000000000000e+00 2.981260647359454952e-01 9.774117551077310395e-02
2.570000000000000000e+02 2.000000000000000000e+00 2.998296422487223278e-01 9.758397543577146394e-02
2.580000000000000000e+02 2.000000000000000000e+00 3.015332197614991605e-01 9.841932011077147990e-02
2.590000000000000000e+02 2.000000000000000000e+00 3.032367972742759932e-01 1.025217793566355340e-01
2.600000000000000000e+02 2.000000000000000000e+00 3.049403747870528258e-01 9.811270770663682583e-02
2.610000000000000000e+02 2.000000000000000000e+00 3.066439522998296585e-01 9.778676370663674788e-02
2.620000000000000000e+02 2.000000000000000000e+00 3.083475298126064912e-01 9.603594645663804386e-02
2.630000000000000000e+02 2.000000000000000000e+00 3.100511073253833239e-01 9.658444909413788082e-02
2.640000000000000000e+02 2.000000000000000000e+00 3.117546848381601565e-01 9.589436453163813212e-02
2.650000000000000000e+02 2.000000000000000000e+00 3.134582623509369892e-01 9.638220536913877368e-02
2.660000000000000000e+02 2.000000000000000000e+00 3.151618398637138219e-01 9.600425745663798693e-02
2.670000000000000000e+02 2.000000000000000000e+00 3.168654173764906545e-01 9.570423053163779059e-02
2.680000000000000000e+02 2.000000000000000000e+00 3.185689948892674872e-01 9.618188561913854073e-02
2.690000000000000000e+02 2.000000000000000000e+00 3.202725724020443199e-01 9.787645489413421274e-02
2.700000000000000000e+02 2.000000000000000000e+00 3.219761499148211525e-01 9.746749703163715139e-02
2.710000000000000000e+02 2.000000000000000000e+00 3.236797274275979852e-01 9.784833090663624944e-02
2.720000000000000000e+02 2.000000000000000000e+00 3.253833049403748179e-01 9.809459970663780837e-02
2.730000000000000000e+02 2.000000000000000000e+00 3.270868824531516506e-01 9.847973423163480788e-02
2.740000000000000000e+02 2.000000000000000000e+00 3.287904599659284277e-01 9.961861425663798286e-02
2.750000000000000000e+02 2.000000000000000000e+00 3.304940374787052604e-01 9.870133088163512980e-02
